SKU,Inventory,PRICE,DISCONTINUED,Active,Name,subsku,upc,inventory parent
"DIS-ID124-CUS","0","0.0000",,Active,"Chocolate Textured Dupioni Silk Curtain","DIS-ID124-CUS","797734449075","0"
"CZCH-CTZ5-120","41","69.0000",,Active,"Citron Cotenza Curtain","CZCH-CTZ5-120","610395221029","0"
"CZCH-CTZ5-84","0","39.0000",,Active,"Citron Cotenza Curtain","CZCH-CTZ5-84","610395220992","0"
"CZCH-CTZ5-96","41","49.0000",,Active,"Citron Cotenza Curtain","CZCH-CTZ5-96","610395221005","0"
"CZCH-CTZ5-108","80","59.0000",,Active,"Citron Cotenza Curtain","CZCH-CTZ5-108","610395221012","0"
"CZCH-CTZ5-84-GR","0","39.0000",,Active,"Citron Cotenza Grommet Curtain","CZCH-CTZ5-84-GR","610395221036","0"
"CZCH-CTZ5-96-GR","0","49.0000",,Active,"Citron Cotenza Grommet Curtain","CZCH-CTZ5-96-GR","610395221043","0"
"CZCH-CTZ5-108-GR","0","59.0000",,Active,"Citron Cotenza Grommet Curtain","CZCH-CTZ5-108-GR","610395221050","0"
"CZCH-CTZ5-120-GR","0","69.0000",,Active,"Citron Cotenza Grommet Curtain","CZCH-CTZ5-120-GR","610395221067","0"
"SHCH-EMBOCS3595-84","0","69.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-84","799665834869","0"
"SHCH-EMBOCS3595-96","47","74.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-96","799665834876","0"
"SHCH-EMBOCS3595-108","0","79.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-108","799665834883","0"
"SHCH-EMBOCS3595-120","27","84.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-120","799665834890","0"
"SHCH-EMBOCS3595-CUS","0","0.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-CUS","799418016214","0"
"SSRW-LF952-120","0","194.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-120","799665811792","0"
"SSRW-LF952-108","0","184.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-108","799665811785","0"
"SSRW-LF952-84","0","159.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-84","799665811808","0"
"SSRW-LF952-96","0","174.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-96","799665811815","0"
"SHCH-EMB20133B-84","0","44.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-84","799665834708","0"
"SHCH-EMB20133B-96","210","49.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-96","799665834715","0"
"SHCH-EMB20133B-108","100","54.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-108","799665834722","0"
"SHCH-EMB20133B-120","35","59.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-120","799665834739","0"
"SHCH-EMB20133B-CUS","0","0.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-CUS","799418016092","0"
"SHCH-EMB20133A-84","32","44.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-84","799665834661","0"
"SHCH-EMB20133A-96","90","49.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-96","799665834678","0"
"SHCH-EMB20133A-108","105","54.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-108","799665834685","0"
"SHCH-EMB20133A-120","0","59.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-120","799665834692","0"
"SHCH-EMB20133A-CUS","0","0.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-CUS","799418016061","0"
"PTCH-JTSP209-84","21","158.0000",,Active,"Copper Brown Faux Silk Taffeta Curtain","PTCH-JTSP209-84","799665824419","0"
"PTCH-JTSP209-CUS","0","0.0000",,Active,"Copper Brown Faux Silk Taffeta Curtain","PTCH-JTSP209-CUS","799665824457","0"
"BOCH-PL4201-84","181","49.0000",,Active,"Cottage White Bellino Blackout Curtain","BOCH-PL4201-84","799665829858","0"
"BOCH-PL4201-96","289","54.0000",,Active,"Cottage White Bellino Blackout Curtain","BOCH-PL4201-96","799665829865","0"
"BOCH-PL4201-108","318","59.0000",,Active,"Cottage White Bellino Blackout Curtain","BOCH-PL4201-108","799665829889","0"
"BOCH-PL4201-120","193","64.0000",,Active,"Cottage White Bellino Blackout Curtain","BOCH-PL4201-120","799665829872","0"
"SSRW-LF959-120","0","194.0000",,Active,"Cozumel Blue Raw Silk Curtain","SSRW-LF959-120","799665812034","0"
"SSRW-LF959-84","0","159.0000",,Active,"Cozumel Blue Raw Silk Curtain","SSRW-LF959-84","799665812041","0"
"SSRW-LF959-96","0","174.0000",,Active,"Cozumel Blue Raw Silk Curtain","SSRW-LF959-96","799665812058","0"
"SSRW-LF959-108","0","184.0000",,Active,"Cozumel Blue Raw Silk Curtain","SSRW-LF959-108","799665812027","0"
"PTSCH-11093-84","53","89.0000",,Active,"Crockett Faux Silk Taffeta Stripe Curtain","PTSCH-11093-84","797734451788","0"
"PTSCH-11093-96","286","99.0000",,Active,"Crockett Faux Silk Taffeta Stripe Curtain","PTSCH-11093-96","797734451795","0"
"PTSCH-11093-108","116","109.0000",,Active,"Crockett Faux Silk Taffeta Stripe Curtain","PTSCH-11093-108","797734451801","0"
"PTSCH-11093-120","93","119.0000",,Active,"Crockett Faux Silk Taffeta Stripe Curtain","PTSCH-11093-120","797734451818","0"
"PTCH-JTSP102-84","0","158.0000",,Active,"Dahlia Faux Silk Taffeta Curtain","PTCH-JTSP102-84","610395224044","0"
"PTCH-JTSP102-108","213","178.0000",,Active,"Dahlia Faux Silk Taffeta Curtain","PTCH-JTSP102-108","610395224020","0"
"PTCH-JTSP102-CUS","0","0.0000",,Active,"Dahlia Faux Silk Taffeta Curtain","PTCH-JTSP102-CUS","799665812881","0"
"PRTW-D26-84","52","198.9900",,Active,"Deuville Printed Cotton Curtain","PRTW-D26-84","799665826895","0"
"PRTW-D26-96","30","218.9900",,Active,"Deuville Printed Cotton Curtain","PRTW-D26-96","799665826901","0"
"PRTW-D26-108","76","238.9900",,Active,"Deuville Printed Cotton Curtain","PRTW-D26-108","799665826925","0"
"PRTW-D26-120","37","258.9900",,Active,"Deuville Printed Cotton Curtain","PRTW-D26-120","799665826918","0"
"PRTW-D26-CUS","0","0.0000",,Active,"Deuville Printed Cotton Curtain","PRTW-D26-CUS","799665826932","0"
"VCCH-VET12010-108","81","238.0000",,Active,"Ebony Black Vintage Cotton Velvet Curtain","VCCH-VET12010-108","610395227670","0"
"VCCH-VET12010-120","49","258.0000",,Active,"Ebony Black Vintage Cotton Velvet Curtain","VCCH-VET12010-120","610395227687","0"
"VCCH-VET12010-84","55","198.0000",,Active,"Ebony Black Vintage Cotton Velvet Curtain","VCCH-VET12010-84","610395227656","0"
"VCCH-VET12010-96","84","218.0000",,Active,"Ebony Black Vintage Cotton Velvet Curtain","VCCH-VET12010-96","610395227663","0"
"BOCH-193810-84","81","29.0000",,Active,"Eclipse Blackout Curtain","BOCH-193810-84","797734456509","0"
"BOCH-193810-96","0","34.0000",,Active,"Eclipse Blackout Curtain","BOCH-193810-96","797734456516","0"
"BOCH-193810-108","86","39.0000",,Active,"Eclipse Blackout Curtain","BOCH-193810-108","797734456523","0"
"BOCH-193810-120","22","44.0000",,Active,"Eclipse Blackout Curtain","BOCH-193810-120","797734456530","0"
"BOCH-193810-96-GR","82","34.0000",,Active,"Eclipse Grommet Blackout Curtain","BOCH-193810-96-GR","797734456554","0"
"BOCH-193810-108-GR","137","39.0000",,Active,"Eclipse Grommet Blackout Curtain","BOCH-193810-108-GR","797734456561","0"
"BOCH-193810-120-GR","79","44.0000",,Active,"Eclipse Grommet Blackout Curtain","BOCH-193810-120-GR","797734456578","0"
"BOCH-193810-84-GR","53","29.0000",,Active,"Eclipse Grommet Blackout Curtain","BOCH-193810-84-GR","797734456547","0"
"BOCH-120601-84","170","29.0000",,Active,"Egg Nog Blackout Curtain","BOCH-120601-84","797734455274","0"
"BOCH-120601-96","358","34.0000",,Active,"Egg Nog Blackout Curtain","BOCH-120601-96","797734455281","0"
"BOCH-120601-108","203","39.0000",,Active,"Egg Nog Blackout Curtain","BOCH-120601-108","797734455250","0"
"BOCH-120601-120","162","44.0000",,Active,"Egg Nog Blackout Curtain","BOCH-120601-120","797734455267","0"
"BOCH-1-20601-CUS","0","0.0000",,Active,"Egg Nog Blackout Curtain","BOCH-1-20601-CUS","799665833831","0"
"BOCH-120601-84-GR","55","29.0000",,Active,"Egg Nog Grommet Blackout Curtain","BOCH-120601-84-GR","797734456585","0"
"BOCH-120601-96-GR","174","34.0000",,Active,"Egg Nog Grommet Blackout Curtain","BOCH-120601-96-GR","797734456592","0"
"BOCH-120601-108-GR","199","39.0000",,Active,"Egg Nog Grommet Blackout Curtain","BOCH-120601-108-GR","797734456608","0"
"BOCH-120601-120-GR","88","44.0000",,Active,"Egg Nog Grommet Blackout Curtain","BOCH-120601-120-GR","797734456615","0"
"PTCH-JTSP120-108","206","178.0000",,Active,"Eggshell Faux Silk Taffeta Curtain","PTCH-JTSP120-108","610395224068","0"
"PTCH-JTSP120-120","75","188.0000",,Active,"Eggshell Faux Silk Taffeta Curtain","PTCH-JTSP120-120","610395224075","0"
"PTCH-JTSP120-84","63","158.0000",,Active,"Eggshell Faux Silk Taffeta Curtain","PTCH-JTSP120-84","610395224082","0"
"PTCH-JTSP208-84","0","158.0000",,Active,"Emerald Green Faux Silk Taffeta Curtain","PTCH-JTSP208-84","799665824334","0"
"PTCH-JTSP208-108","31","178.0000",,Active,"Emerald Green Faux Silk Taffeta Curtain","PTCH-JTSP208-108","799665824365","0"
"PTCH-JTSP208-120","30","188.0000",,Active,"Emerald Green Faux Silk Taffeta Curtain","PTCH-JTSP208-120","799665824358","0"
"PTCH-JTSP208-CUS","0","0.0000",,Active,"Emerald Green Faux Silk Taffeta Curtain","PTCH-JTSP208-CUS","799665824372","0"
"SHCH-EMB20137-120","64","84.0000",,Active,"Esparanza Copper Embroidered Sheer Curtain","SHCH-EMB20137-120","799665835019","0"
"SHCH-EMB20137-84","65","69.0000",,Active,"Esparanza Copper Embroidered Sheer Curtain","SHCH-EMB20137-84","799665834982","0"
"SHCH-EMB20137-96","125","74.0000",,Active,"Esparanza Copper Embroidered Sheer Curtain","SHCH-EMB20137-96","799665834999","0"
"SHCH-EMB20137-108","128","79.0000",,Active,"Esparanza Copper Embroidered Sheer Curtain","SHCH-EMB20137-108","799665835002","0"
"SHCH-EMB20137-CUS","0","0.0000",,Active,"Esparanza Copper Embroidered Sheer Curtain","SHCH-EMB20137-CUS","799418016306","0"
"PTCH-JTSP100-84","76","158.0000",,Active,"Fern Faux Silk Taffeta Curtain","PTCH-JTSP100-84","610395224006","0"
"PTCH-JTSP100-108","273","178.0000",,Active,"Fern Faux Silk Taffeta Curtain","PTCH-JTSP100-108","610395223986","0"
"PTCH-JTSP100-120","128","188.0000",,Active,"Fern Faux Silk Taffeta Curtain","PTCH-JTSP100-120","610395223993","0"
"PTCH-JTSP100-CUS","0","0.0000",,Active,"Fern Faux Silk Taffeta Curtain","PTCH-JTSP100-CUS","799665812829","0"
"PTCH-JTSP202-CUS","0","0.0000",,Active,"Flamingo Pink Faux Silk Taffeta Curtain","PTCH-JTSP202-CUS","799665823894","0"
"SHCH-EMB20131B-84","0","39.0000",,Active,"Florentina Silver Embroidered Sheer Curtain","SHCH-EMB20131B-84","799665834548","0"
"SHCH-EMB20131B-96","0","44.0000",,Active,"Florentina Silver Embroidered Sheer Curtain","SHCH-EMB20131B-96","799665834555","0"
"SHCH-EMB20131B-108","0","49.0000",,Active,"Florentina Silver Embroidered Sheer Curtain","SHCH-EMB20131B-108","799665834562","0"
"SHCH-EMB20131B-120","0","54.0000",,Active,"Florentina Silver Embroidered Sheer Curtain","SHCH-EMB20131B-120","799665834579","0"
"SHCH-EMB20131B-CUS","0","0.0000",,Active,"Florentina Silver Embroidered Sheer Curtain","SHCH-EMB20131B-CUS","799418015972","0"
"SHCH-EMB20131A-84","0","39.0000",,Active,"Florentina White Embroidered Sheer Curtain","SHCH-EMB20131A-84","799665834500","0"
"SHCH-EMB20131A-96","0","44.0000",,Active,"Florentina White Embroidered Sheer Curtain","SHCH-EMB20131A-96","799665834517","0"
"SHCH-EMB20131A-108","23","49.0000",,Active,"Florentina White Embroidered Sheer Curtain","SHCH-EMB20131A-108","799665834524","0"
"SHCH-EMB20131A-120","0","54.0000",,Active,"Florentina White Embroidered Sheer Curtain","SHCH-EMB20131A-120","799665834531","0"
"SHCH-EMB20131A-CUS","0","0.0000",,Active,"Florentina White Embroidered Sheer Curtain","SHCH-EMB20131A-CUS","799418015941","0"
"SHCH-LH20133-84","69","39.0000",,Active,"Florina White Patterned Sheer Curtain","SHCH-LH20133-84","799665835125","0"
"SHCH-LH20133-96","116","44.0000",,Active,"Florina White Patterned Sheer Curtain","SHCH-LH20133-96","799665835132","0"
"SHCH-LH20133-108","134","49.0000",,Active,"Florina White Patterned Sheer Curtain","SHCH-LH20133-108","799665835149","0"
"SHCH-LH20135-84","78","39.0000",,Active,"Francesca Taupe Patterned Sheer Curtain","SHCH-LH20135-84","799665835248","0"
"SHCH-LH20135-96","106","44.0000",,Active,"Francesca Taupe Patterned Sheer Curtain","SHCH-LH20135-96","799665835255","0"
"SHCH-LH20135-108","124","49.0000",,Active,"Francesca Taupe Patterned Sheer Curtain","SHCH-LH20135-108","799665835262","0"
"PTCH-JTSP203-108","29","178.0000",,Active,"Fuchsia Rose Faux Silk Taffeta Curtain","PTCH-JTSP203-108","799665823962","0"
"PTCH-JTSP203-CUS","0","0.0000",,Active,"Fuchsia Rose Faux Silk Taffeta Curtain","PTCH-JTSP203-CUS","799665823979","0"
"SHFLNCH-M012-120","74","40.0000",,Active,"Gardenia Faux Linen Sheer Curtain","SHFLNCH-M012-120","610395226444","0"
"SHFLNCH-M012-84","22","25.0000",,Active,"Gardenia Faux Linen Sheer Curtain","SHFLNCH-M012-84","610395226413","0"
"SHFLNCH-M012-96","197","30.0000",,Active,"Gardenia Faux Linen Sheer Curtain","SHFLNCH-M012-96","610395226420","0"
"SHFLNCH-M012-108","190","35.0000",,Active,"Gardenia Faux Linen Sheer Curtain","SHFLNCH-M012-108","610395226437","0"
"BOCH-KC31-84","58","49.9900",,Active,"Georgetown Stripe Blackout Curtain","BOCH-KC31-84","799665825935","0"
"BOCH-KC31-96","148","54.9900",,Active,"Georgetown Stripe Blackout Curtain","BOCH-KC31-96","799665825942","0"
"BOCH-KC31-108","238","59.9900",,Active,"Georgetown Stripe Blackout Curtain","BOCH-KC31-108","799665825966","0"
"BOCH-KC31-120","97","64.9900",,Active,"Georgetown Stripe Blackout Curtain","BOCH-KC31-120","799665825959","0"
"SHCH-EMB20138-120","64","70.0000",,Active,"Gia Gold Embroidered Sheer Curtain","SHCH-EMB20138-120","799665835057","0"
"SHCH-EMB20138-84","45","55.0000",,Active,"Gia Gold Embroidered Sheer Curtain","SHCH-EMB20138-84","799665835026","0"
"SHCH-EMB20138-96","92","60.0000",,Active,"Gia Gold Embroidered Sheer Curtain","SHCH-EMB20138-96","799665835033","0"
"SHCH-EMB20138-108","88","65.0000",,Active,"Gia Gold Embroidered Sheer Curtain","SHCH-EMB20138-108","799665835040","0"
"SHCH-EMB20138-CUS","0","0.0000",,Active,"Gia Gold Embroidered Sheer Curtain","SHCH-EMB20138-CUS","799418016337","0"
"BOCH-PL1608-120","33","64.0000",,Active,"Ginger Bellino Blackout Curtain","BOCH-PL1608-120","799665829636","0"
"BOCH-PL1608-84","33","49.0000",,Active,"Ginger Bellino Blackout Curtain","BOCH-PL1608-84","799665829612","0"
"BOCH-PL1608-96","60","54.0000",,Active,"Ginger Bellino Blackout Curtain","BOCH-PL1608-96","799665829629","0"
"BOCH-PL1608-108","28","59.0000",,Active,"Ginger Bellino Blackout Curtain","BOCH-PL1608-108","799665829643","0"
"PTCH-JTSP206-108","40","178.0000",,Active,"Gold Nugget Faux Silk Taffeta Curtain","PTCH-JTSP206-108","799665824204","0"
"PTCH-JTSP206-CUS","0","0.0000",,Active,"Gold Nugget Faux Silk Taffeta Curtain","PTCH-JTSP206-CUS","799665824211","0"
"PTCH-JTSP005-84","124","158.0000",,Active,"Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-84","610395224433","0"
"PTCH-JTSP005-120","66","188.0000",,Active,"Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-120","610395224426","0"
"PTCH-JTSP005-CUS","0","0.0000",,Active,"Graphite Faux Silk Taffeta Curtain","PTCH-JTSP005-CUS","799665812805","0"
"BOCH-PL1606-96","143","54.0000",,Active,"Green Tea Bellino Blackout Curtain","BOCH-PL1606-96","799665829469","0"
"BOCH-PL1606-108","121","59.0000",,Active,"Green Tea Bellino Blackout Curtain","BOCH-PL1606-108","799665829483","0"
"BOCH-PL1606-120","44","64.0000",,Active,"Green Tea Bellino Blackout Curtain","BOCH-PL1606-120","799665829476","0"
"BOCH-PL1606-84","71","49.0000",,Active,"Green Tea Bellino Blackout Curtain","BOCH-PL1606-84","799665829452","0"
"BOCH-KC36-84","0","49.9900",,Active,"Haight Sunshine Blackout Curtain","BOCH-KC36-84","799665826338","0"
"BOCH-KC36-96","164","54.9900",,Active,"Haight Sunshine Blackout Curtain","BOCH-KC36-96","799665826345","0"
"BOCH-KC36-108","125","59.9900",,Active,"Haight Sunshine Blackout Curtain","BOCH-KC36-108","799665826369","0"
"BOCH-KC36-120","69","64.9900",,Active,"Haight Sunshine Blackout Curtain","BOCH-KC36-120","799665826352","0"
"PTCH-JTSP205-108","66","178.0000",,Active,"Harvest Orange Faux Silk Taffeta Curtain","PTCH-JTSP205-108","799665824129","0"
"PTCH-JTSP205-120","46","188.0000",,Active,"Harvest Orange Faux Silk Taffeta Curtain","PTCH-JTSP205-120","799665824112","0"
"PTCH-JTSP205-CUS","0","0.0000",,Active,"Harvest Orange Faux Silk Taffeta Curtain","PTCH-JTSP205-CUS","799665824136","0"
"BOCH-KC27-84","283","49.9900",,Active,"Henna Blackout Curtain","BOCH-KC27-84","799665825614","0"
"BOCH-KC27-96","448","54.9900",,Active,"Henna Blackout Curtain","BOCH-KC27-96","799665825621","0"
"BOCH-KC27-108","367","59.9900",,Active,"Henna Blackout Curtain","BOCH-KC27-108","799665825645","0"
"BOCH-KC27-120","155","64.9900",,Active,"Henna Blackout Curtain","BOCH-KC27-120","799665825638","0"
"FHLCH-YL5003-84","0","49.0000",,Active,"Hilo Natural Linen Blend Solid Curtain","FHLCH-YL5003-84","799665829056","0"
"PRTW-D25-84","0","198.9900",,Active,"Honeycomb Printed Cotton Curtain","PRTW-D25-84","799665823078","0"
"PRTW-D25-96","0","218.9900",,Active,"Honeycomb Printed Cotton Curtain","PRTW-D25-96","799665823085","0"
"PRTW-D25-108","0","238.9900",,Active,"Honeycomb Printed Cotton Curtain","PRTW-D25-108","799665823108","0"
"PRTW-D25-120","0","258.9900",,Active,"Honeycomb Printed Cotton Curtain","PRTW-D25-120","799665823092","0"
"PRTW-D25-CUS","0","0.0000",,Active,"Honeycomb Printed Cotton Curtain","PRTW-D25-CUS","799665823115","0"
"PRTW-D24B-84","0","198.9900",,Active,"Ikat Black Printed Cotton Curtain","PRTW-D24B-84","799665822996","0"
"PRTW-D24B-96","52","218.9900",,Active,"Ikat Black Printed Cotton Curtain","PRTW-D24B-96","799665823009","0"
"PRTW-D24B-108","58","238.9900",,Active,"Ikat Black Printed Cotton Curtain","PRTW-D24B-108","799665823023","0"
"PRTW-D24B-120","32","258.9900",,Active,"Ikat Black Printed Cotton Curtain","PRTW-D24B-120","799665823016","0"
"PRTW-D24B-CUS","0","0.0000",,Active,"Ikat Black Printed Cotton Curtain","PRTW-D24B-CUS","799665823030","0"
"PRTW-D24A-84","0","198.9900",,Active,"Ikat Blue Printed Cotton Curtain","PRTW-D24A-84","799665822910","0"
"PRTW-D24A-96","0","218.9900",,Active,"Ikat Blue Printed Cotton Curtain","PRTW-D24A-96","799665822927","0"
"PRTW-D24A-108","0","238.9900",,Active,"Ikat Blue Printed Cotton Curtain","PRTW-D24A-108","799665822941","0"
"PRTW-D24A-120","0","258.9900",,Active,"Ikat Blue Printed Cotton Curtain","PRTW-D24A-120","799665822934","0"
"PRTW-D24A-CUS","0","0.0000",,Active,"Ikat Blue Printed Cotton Curtain","PRTW-D24A-CUS","799665822958","0"
"PRTW-D12-84","0","198.9900",,Active,"Impressions Grey Printed Cotton Curtain","PRTW-D12-84","610395233374","0"
"PRTW-D12-96","0","218.9900",,Active,"Impressions Grey Printed Cotton Curtain","PRTW-D12-96","610395233381","0"
"PRTW-D12-108","0","238.9900",,Active,"Impressions Grey Printed Cotton Curtain","PRTW-D12-108","610395233398","0"
"PRTW-D12-120","0","258.9900",,Active,"Impressions Grey Printed Cotton Curtain","PRTW-D12-120","610395233404","0"
"PRTW-D12-CUS","0","0.0000",,Active,"Impressions Grey Printed Cotton Curtain","PRTW-D12-CUS","799665827977","0"
"PRTW-D11-84","40","198.9900",,Active,"Isles Mustard Printed Cotton Curtain","PRTW-D11-84","610395233411","0"
"PRTW-D11-96","172","218.9900",,Active,"Isles Mustard Printed Cotton Curtain","PRTW-D11-96","610395233428","0"
"PRTW-D11-108","172","238.9900",,Active,"Isles Mustard Printed Cotton Curtain","PRTW-D11-108","610395233435","0"
"PRTW-D11-120","55","258.9900",,Active,"Isles Mustard Printed Cotton Curtain","PRTW-D11-120","610395233442","0"
"PRTW-D11-CUS","0","0.0000",,Active,"Isles Mustard Printed Cotton Curtain","PRTW-D11-CUS","799665828011","0"
"BOCH-PL1605-108","199","59.0000",,Active,"Jadite Bellino Blackout Curtain","BOCH-PL1605-108","799665829407","0"
"BOCH-PL1605-120","129","64.0000",,Active,"Jadite Bellino Blackout Curtain","BOCH-PL1605-120","799665829391","0"
"BOCH-PL1605-84","68","49.0000",,Active,"Jadite Bellino Blackout Curtain","BOCH-PL1605-84","799665829377","0"
"BOCH-PL1605-96","123","54.0000",,Active,"Jadite Bellino Blackout Curtain","BOCH-PL1605-96","799665829384","0"
"PRTW-D13-84","25","198.9900",,Active,"Jakarta Khaki Printed Cotton Curtain","PRTW-D13-84","610395233459","0"
"PRTW-D13-96","72","218.9900",,Active,"Jakarta Khaki Printed Cotton Curtain","PRTW-D13-96","610395233466","0"
"PRTW-D13-108","40","238.9900",,Active,"Jakarta Khaki Printed Cotton Curtain","PRTW-D13-108","610395233473","0"
"PRTW-D13-120","45","258.9900",,Active,"Jakarta Khaki Printed Cotton Curtain","PRTW-D13-120","610395233480","0"
"PRTW-D13-CUS","0","0.0000",,Active,"Jakarta Khaki Printed Cotton Curtain","PRTW-D13-CUS","799665827571","0"
"BOCH-191016-84","130","29.0000",,Active,"Java Blackout Curtain","BOCH-191016-84","797734455434","0"
"BOCH-191016-96","202","34.0000",,Active,"Java Blackout Curtain","BOCH-191016-96","797734455441","0"
"BOCH-191016-108","224","39.0000",,Active,"Java Blackout Curtain","BOCH-191016-108","797734455410","0"
"BOCH-191016-120","112","44.0000",,Active,"Java Blackout Curtain","BOCH-191016-120","797734455427","0"
"PTCH-JTSP190912-96","235","168.0000",,Active,"Java Faux Silk Taffeta Curtain","PTCH-JTSP190912-96","610395224136","0"
"BOCH-191016-120-GR","160","44.0000",,Active,"Java Grommet Blackout Curtain","BOCH-191016-120-GR","797734456776","0"
"BOCH-191016-84-GR","155","29.0000",,Active,"Java Grommet Blackout Curtain","BOCH-191016-84-GR","797734456745","0"
"BOCH-191016-96-GR","184","34.0000",,Active,"Java Grommet Blackout Curtain","BOCH-191016-96-GR","797734456752","0"
"BOCH-191016-108-GR","397","39.0000",,Active,"Java Grommet Blackout Curtain","BOCH-191016-108-GR","797734456769","0"
"BOCH-190303-84","215","29.0000",,Active,"Jet Black Blackout Curtain","BOCH-190303-84","797734455397","0"
"BOCH-190303-96","305","34.0000",,Active,"Jet Black Blackout Curtain","BOCH-190303-96","797734455403","0"
"BOCH-190303-108","205","39.0000",,Active,"Jet Black Blackout Curtain","BOCH-190303-108","797734455373","0"
"BOCH-190303-120","165","44.0000",,Active,"Jet Black Blackout Curtain","BOCH-190303-120","797734455380","0"
"BOCH-190303-84-GR","147","29.0000",,Active,"Jet Black Grommet Blackout Curtain","BOCH-190303-84-GR","797734456707","0"
"BOCH-190303-96-GR","204","34.0000",,Active,"Jet Black Grommet Blackout Curtain","BOCH-190303-96-GR","797734456714","0"
"BOCH-190303-108-GR","162","39.0000",,Active,"Jet Black Grommet Blackout Curtain","BOCH-190303-108-GR","797734456721","0"
"BOCH-190303-120-GR","258","44.0000",,Active,"Jet Black Grommet Blackout Curtain","BOCH-190303-120-GR","797734456738","0"
"SHCH-EMBOCS3293-84","109","49.0000",,Active,"Juliette Ivory Embroidered Sheer Curtain","SHCH-EMBOCS3293-84","799665834746","0"
"SHCH-EMBOCS3293-96","172","54.0000",,Active,"Juliette Ivory Embroidered Sheer Curtain","SHCH-EMBOCS3293-96","799665834753","0"
"SHCH-EMBOCS3293-108","161","59.0000",,Active,"Juliette Ivory Embroidered Sheer Curtain","SHCH-EMBOCS3293-108","799665834760","0"
"SHCH-EMBOCS3293-CUS","0","0.0000",,Active,"Juliette Ivory Embroidered Sheer Curtain","SHCH-EMBOCS3293-CUS","799418016122","0"
"BOCH-KC22-84","21","49.9900",,Active,"Kabuchi Blackout Curtain","BOCH-KC22-84","799665825218","0"
"BOCH-KC22-96","86","54.9900",,Active,"Kabuchi Blackout Curtain","BOCH-KC22-96","799665825225","0"
"BOCH-KC22-108","143","59.9900",,Active,"Kabuchi Blackout Curtain","BOCH-KC22-108","799665825249","0"
"BOCH-KC22-120","63","64.9900",,Active,"Kabuchi Blackout Curtain","BOCH-KC22-120","799665825232","0"
"PTSCH-72012-84","0","89.0000",,Active,"Kaleidoscope Faux Silk Taffeta Stripe Curtain","PTSCH-72012-84","797734452068","0"
"PTSCH-72012-96","0","99.0000",,Active,"Kaleidoscope Faux Silk Taffeta Stripe Curtain","PTSCH-72012-96","797734452075","0"
"PTSCH-72012-108","78","109.0000",,Active,"Kaleidoscope Faux Silk Taffeta Stripe Curtain","PTSCH-72012-108","797734452082","0"
"PTSCH-72012-120","40","119.0000",,Active,"Kaleidoscope Faux Silk Taffeta Stripe Curtain","PTSCH-72012-120","797734452099","0"
"BOCH-KC29-84","47","49.9900",,Active,"Key Largo Stripe Blackout Curtain","BOCH-KC29-84","799665825775","0"
"BOCH-KC29-96","119","54.9900",,Active,"Key Largo Stripe Blackout Curtain","BOCH-KC29-96","799665825782","0"
"BOCH-KC29-108","174","59.9900",,Active,"Key Largo Stripe Blackout Curtain","BOCH-KC29-108","799665825805","0"
"BOCH-KC29-120","84","64.9900",,Active,"Key Largo Stripe Blackout Curtain","BOCH-KC29-120","799665825799","0"
"BOCH-201302-96","0","34.0000",,Active,"Lichen Blackout Curtain","BOCH-201302-96","799665814939","0"
"BOCH-201302-84","0","29.0000",,Active,"Lichen Blackout Curtain","BOCH-201302-84","799665814922","0"
"BOCH-201302-108","82","39.0000",,Active,"Lichen Blackout Curtain","BOCH-201302-108","799665814946","0"
"BOCH-201302-120","58","44.0000",,Active,"Lichen Blackout Curtain","BOCH-201302-120","799665814953","0"
"BOCH-201302-84-GR","72","29.0000",,Active,"Lichen Grommet Blackout Curtain","BOCH-201302-84-GR","799665814960","0"
