SKU,Inventory,PRICE,DISCONTINUED,Active,Name,subsku,upc,inventory parent
"SSRW-LF935-84","0","139.0000",,Active,"Cancun Sand Raw Silk Curtain","SSRW-LF935-84","799665811686","0"
"SSRW-LF935-96","0","154.0000",,Active,"Cancun Sand Raw Silk Curtain","SSRW-LF935-96","799665811693","0"
"SSRW-LF935-108","0","164.0000",,Active,"Cancun Sand Raw Silk Curtain","SSRW-LF935-108","799665811662","0"
"SSRW-LF935-120","0","174.0000",,Active,"Cancun Sand Raw Silk Curtain","SSRW-LF935-120","799665811679","0"
"SSRW-LF952-84","0","139.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-84","799665811808","0"
"SSRW-LF952-96","0","154.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-96","799665811815","0"
"SSRW-LF952-108","0","164.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-108","799665811785","0"
"SSRW-LF952-120","0","174.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-120","799665811792","0"
"SHCH-ORG2-84-PR","122","19.9900",,Active,"Pair (2 Panels) Off White Solid Faux Organza Sheer Curtain","SHCH-ORG2-84-PR","610395231875","122"
"SHCH-ORG2-96-PR","514","26.9900",,Active,"Pair (2 Panels) Off White Solid Faux Organza Sheer Curtain","SHCH-ORG2-96-PR","610395231882","514"
"SHCH-ORG2-108-PR","399","32.9900",,Active,"Pair (2 Panels) Off White Solid Faux Organza Sheer Curtain","SHCH-ORG2-108-PR","610395231851","399"
"SHCH-ORG2-120-PR","126","37.9900",,Active,"Pair (2 Panels) Off White Solid Faux Organza Sheer Curtain","SHCH-ORG2-120-PR","610395231868","126"
"SHCH-VOL3-84-DLSW","79","69.0000",,Active,"Signature Double Layered Off White Sheer Curtain","SHCH-VOL3-84-DLSW","799665834463","79"
"SHCH-VOL3-96-DLSW","122","79.0000",,Active,"Signature Double Layered Off White Sheer Curtain","SHCH-VOL3-96-DLSW","799665834470","122"
"SHCH-VOL3-108-DLSW","136","89.0000",,Active,"Signature Double Layered Off White Sheer Curtain","SHCH-VOL3-108-DLSW","799665834487","136"
"SHCH-VOL3-120-DLSW","76","94.0000",,Active,"Signature Double Layered Off White Sheer Curtain","SHCH-VOL3-120-DLSW","799665834494","76"
"SHCH-VOL1-84-DLSW","0","69.0000",,Active,"Signature Double Layered White Sheer Curtain","SHCH-VOL1-84-DLSW","799665834425","0"
"SHCH-VOL1-96-DLSW","42","79.0000",,Active,"Signature Double Layered White Sheer Curtain","SHCH-VOL1-96-DLSW","799665834432","42"
"SHCH-VOL1-108-DLSW","96","89.0000",,Active,"Signature Double Layered White Sheer Curtain","SHCH-VOL1-108-DLSW","799665834449","96"
"SHCH-VOL1-120-DLSW","70","94.0000",,Active,"Signature Double Layered White Sheer Curtain","SHCH-VOL1-120-DLSW","799665834456","70"
"BOCH-KC24-120","62","64.9900",,Active,"Aegean Blackout Curtain","BOCH-KC24-120","799665825393","62"
"BOCH-KC24-84","0","49.9900",,Active,"Aegean Blackout Curtain","BOCH-KC24-84","799665825379","0"
"BOCH-KC24-96","127","54.9900",,Active,"Aegean Blackout Curtain","BOCH-KC24-96","799665825386","127"
"BOCH-KC24-108","112","59.9900",,Active,"Aegean Blackout Curtain","BOCH-KC24-108","799665825409","112"
"SHCH-LH1222-84","39","39.0000",,Active,"Agatha Taupe Gray Patterned Sheer Curtain","SHCH-LH1222-84","799665835392","39"
"SHCH-LH1222-96","123","44.0000",,Active,"Agatha Taupe Gray Patterned Sheer Curtain","SHCH-LH1222-96","799665835408","123"
"SHCH-LH1222-108","0","49.0000",,Active,"Agatha Taupe Gray Patterned Sheer Curtain","SHCH-LH1222-108","799665835415","0"
"SHCH-EMB20136-120","49","80.0000",,Active,"Alegra Gold Embroidered Sheer Curtain","SHCH-EMB20136-120","799665834975","49"
"SHCH-EMB20136-84","29","65.0000",,Active,"Alegra Gold Embroidered Sheer Curtain","SHCH-EMB20136-84","799665834944","29"
"SHCH-EMB20136-96","104","70.0000",,Active,"Alegra Gold Embroidered Sheer Curtain","SHCH-EMB20136-96","799665834951","104"
"SHCH-EMB20136-108","98","75.0000",,Active,"Alegra Gold Embroidered Sheer Curtain","SHCH-EMB20136-108","799665834968","98"
"SHCH-EMB20136-CUS","0","0.0000",,Active,"Alegra Gold Embroidered Sheer Curtain","SHCH-EMB20136-CUS","799418016276","0"
"SHCH-LH96-84","85","39.0000",,Active,"Alesandra Patterned Sheer Curtain","SHCH-LH96-84","799665835156","85"
"SHCH-LH96-96","127","44.0000",,Active,"Alesandra Patterned Sheer Curtain","SHCH-LH96-96","799665835163","127"
"SHCH-LH96-108","146","49.0000",,Active,"Alesandra Patterned Sheer Curtain","SHCH-LH96-108","799665835170","146"
"PRTW-D05-84","41","198.9900",,Active,"Allium Blue Gray Printed Cotton Curtain","PRTW-D05-84","610395233336","41"
"PRTW-D05-96","104","218.9900",,Active,"Allium Blue Gray Printed Cotton Curtain","PRTW-D05-96","610395233343","104"
"PRTW-D05-108","0","238.9900",,Active,"Allium Blue Gray Printed Cotton Curtain","PRTW-D05-108","610395233350","0"
"PRTW-D05-120","65","258.9900",,Active,"Allium Blue Gray Printed Cotton Curtain","PRTW-D05-120","610395233367","65"
"PRTW-D05-CUS","0","0.0000",,Active,"Allium Blue Gray Printed Cotton Curtain","PRTW-D05-CUS","799665827939","0"
"BOCH-KC5-84","0","44.9900",,Active,"Ambrosia Stripe Blackout Curtain","BOCH-KC5-84","610395225690","0"
"BOCH-KC5-96","135","49.9900",,Active,"Ambrosia Stripe Blackout Curtain","BOCH-KC5-96","610395225706","135"
"BOCH-KC5-108","206","54.9900",,Active,"Ambrosia Stripe Blackout Curtain","BOCH-KC5-108","610395225713","206"
"BOCH-KC5-120","89","59.9900",,Active,"Ambrosia Stripe Blackout Curtain","BOCH-KC5-120","610395225720","89"
"PTSCH-11091-120","0","119.0000",,Active,"Annabelle Faux Silk Taffeta Stripe Curtain","PTSCH-11091-120","610395223498","0"
"PTSCH-11091-84","0","89.0000",,Active,"Annabelle Faux Silk Taffeta Stripe Curtain","PTSCH-11091-84","610395223467","0"
"PTSCH-11091-96","0","99.0000",,Active,"Annabelle Faux Silk Taffeta Stripe Curtain","PTSCH-11091-96","610395223474","0"
"PTSCH-11091-108","0","109.0000",,Active,"Annabelle Faux Silk Taffeta Stripe Curtain","PTSCH-11091-108","610395223481","0"
"SHCH-LH1211-84","52","39.0000",,Active,"Antoinette White Patterned Sheer Curtain","SHCH-LH1211-84","799665835330","52"
"SHCH-LH1211-96","128","44.0000",,Active,"Antoinette White Patterned Sheer Curtain","SHCH-LH1211-96","799665835347","128"
"SHCH-LH1211-108","125","49.0000",,Active,"Antoinette White Patterned Sheer Curtain","SHCH-LH1211-108","799665835354","125"
"PTCH-JTSP001-CUS","0","0.0000",,Active,"Azul Faux Silk Taffeta Curtain","PTCH-JTSP001-CUS","799665824617","0"
"PRTW-D09-120","0","258.9900",,Active,"Bali Red Printed Cotton Curtain","PRTW-D09-120","799665812119","0"
"PRTW-D09-108","0","238.9900",,Active,"Bali Red Printed Cotton Curtain","PRTW-D09-108","799665812102","0"
"PRTW-D09-84","0","198.9900",,Active,"Bali Red Printed Cotton Curtain","PRTW-D09-84","799665812089","0"
"PRTW-D09-96","0","218.9900",,Active,"Bali Red Printed Cotton Curtain","PRTW-D09-96","799665812096","0"
"PRTW-D09-CUS","0","0.0000",,Active,"Bali Red Printed Cotton Curtain","PRTW-D09-CUS","799665827533","0"
"SHCH-EMB20135-120","41","64.0000",,Active,"Bella Gold Embroidered Sheer Curtain","SHCH-EMB20135-120","799665834937","41"
"SHCH-EMB20135-84","24","49.0000",,Active,"Bella Gold Embroidered Sheer Curtain","SHCH-EMB20135-84","799665834906","24"
"SHCH-EMB20135-96","79","54.0000",,Active,"Bella Gold Embroidered Sheer Curtain","SHCH-EMB20135-96","799665834913","79"
"SHCH-EMB20135-108","60","59.0000",,Active,"Bella Gold Embroidered Sheer Curtain","SHCH-EMB20135-108","799665834920","60"
"SHCH-EMB20135-CUS","0","0.0000",,Active,"Bella Gold Embroidered Sheer Curtain","SHCH-EMB20135-CUS","799418016245","0"
"PTSCH-13403-84","10","89.0000",,Active,"Bergamo Faux Silk Taffeta Stripe Curtain","PTSCH-13403-84","799665833688","10"
"PTSCH-13403-96","0","99.0000",,Active,"Bergamo Faux Silk Taffeta Stripe Curtain","PTSCH-13403-96","799665833695","0"
"PTSCH-13403-108","10","109.0000",,Active,"Bergamo Faux Silk Taffeta Stripe Curtain","PTSCH-13403-108","799665833718","10"
"PTSCH-13403-120","26","119.0000",,Active,"Bergamo Faux Silk Taffeta Stripe Curtain","PTSCH-13403-120","799665833701","26"
"PTSCH-13404-84","0","89.0000",,Active,"Bijoux Faux Silk Taffeta Stripe Curtain","PTSCH-13404-84","799665833763","0"
"PTSCH-13404-96","113","99.0000",,Active,"Bijoux Faux Silk Taffeta Stripe Curtain","PTSCH-13404-96","799665833770","113"
"PTSCH-13404-108","133","109.0000",,Active,"Bijoux Faux Silk Taffeta Stripe Curtain","PTSCH-13404-108","799665833794","133"
"PTSCH-13404-120","74","119.0000",,Active,"Bijoux Faux Silk Taffeta Stripe Curtain","PTSCH-13404-120","799665833787","74"
"PTSCH-13404-CUS","0","0.0000",,Active,"Bijoux Faux Silk Taffeta Stripe Curtain","PTSCH-13404-CUS","799665833800","0"
"BOCH-131009-84","137","29.0000",,Active,"Biscotti Blackout Curtain","BOCH-131009-84","797734455311","137"
"BOCH-131009-96","302","34.0000",,Active,"Biscotti Blackout Curtain","BOCH-131009-96","797734455328","302"
"BOCH-131009-108","178","39.0000",,Active,"Biscotti Blackout Curtain","BOCH-131009-108","797734455298","178"
"BOCH-131009-120","129","44.0000",,Active,"Biscotti Blackout Curtain","BOCH-131009-120","797734455304","129"
"BOCH-131009-CUS","0","0.0000",,Active,"Biscotti Blackout Curtain","BOCH-131009-CUS","799665833855","0"
"BOCH-131009-120-GR","98","44.0000",,Active,"Biscotti Grommet Blackout Curtain","BOCH-131009-120-GR","797734456653","98"
"BOCH-131009-84-GR","192","29.0000",,Active,"Biscotti Grommet Blackout Curtain","BOCH-131009-84-GR","797734456622","192"
"BOCH-131009-96-GR","188","34.0000",,Active,"Biscotti Grommet Blackout Curtain","BOCH-131009-96-GR","797734456639","188"
"BOCH-131009-108-GR","325","39.0000",,Active,"Biscotti Grommet Blackout Curtain","BOCH-131009-108-GR","797734456646","325"
"DIS-ID15-84","123","169.0000",,Active,"Biscotti Textured Dupioni Silk Curtain","DIS-ID15-84","797734449730","123"
"DIS-ID15-96","168","179.0000",,Active,"Biscotti Textured Dupioni Silk Curtain","DIS-ID15-96","797734449747","168"
"DIS-ID15-108","147","189.0000",,Active,"Biscotti Textured Dupioni Silk Curtain","DIS-ID15-108","797734449754","147"
"DIS-ID15-120","38","204.0000",,Active,"Biscotti Textured Dupioni Silk Curtain","DIS-ID15-120","797734449761","38"
"DIS-ID15-CUS","0","0.0000",,Active,"Biscotti Textured Dupioni Silk Curtain","DIS-ID15-CUS","797734449112","0"
"DIS-ID224-108","0","189.0000",,Active,"Black Textured Dupioni Silk Curtain","DIS-ID224-108","797734449792","0"
"DIS-ID224-120","0","204.0000",,Active,"Black Textured Dupioni Silk Curtain","DIS-ID224-120","797734449808","0"
"DIS-ID224-96","0","179.0000",,Active,"Black Textured Dupioni Silk Curtain","DIS-ID224-96","797734449785","0"
"DIS-ID224-84","0","169.0000",,Active,"Black Textured Dupioni Silk Curtain","DIS-ID224-84","797734449778","0"
"DIS-ID224-CUS","0","0.0000",,Active,"Black Textured Dupioni Silk Curtain","DIS-ID224-CUS","799665810924","0"
"BOCH-201304-84","98","34.0000",,Active,"Blaze Blackout Curtain","BOCH-201304-84","799665815080","98"
"BOCH-201304-96","148","34.0000",,Active,"Blaze Blackout Curtain","BOCH-201304-96","799665815097","148"
"BOCH-201304-108","188","34.0000",,Active,"Blaze Blackout Curtain","BOCH-201304-108","799665815103","188"
"BOCH-201304-120","138","34.0000",,Active,"Blaze Blackout Curtain","BOCH-201304-120","799665815110","138"
"PTSCH-42012-84","0","89.0000",,Active,"Burma Faux Silk Taffeta Stripe Curtain","PTSCH-42012-84","610395222439","0"
"PTSCH-42012-96","87","99.0000",,Active,"Burma Faux Silk Taffeta Stripe Curtain","PTSCH-42012-96","610395222446","87"
"PTSCH-42012-108","143","109.0000",,Active,"Burma Faux Silk Taffeta Stripe Curtain","PTSCH-42012-108","610395222453","143"
"PTSCH-42012-120","58","119.0000",,Active,"Burma Faux Silk Taffeta Stripe Curtain","PTSCH-42012-120","610395222460","58"
"PRTW-D17-84","102","198.9900",,Active,"Cabana Black Printed Cotton Curtain","PRTW-D17-84","610395233053","102"
"PRTW-D17-96","96","218.9900",,Active,"Cabana Black Printed Cotton Curtain","PRTW-D17-96","610395233060","96"
"PRTW-D17-108","143","238.9900",,Active,"Cabana Black Printed Cotton Curtain","PRTW-D17-108","610395233077","143"
"PRTW-D17-120","55","258.9900",,Active,"Cabana Black Printed Cotton Curtain","PRTW-D17-120","610395233084","55"
"PRTW-D17-CUS","0","0.0000",,Active,"Cabana Black Printed Cotton Curtain","PRTW-D17-CUS","799665827656","0"
"PRTW-D15-84","0","198.9900",,Active,"Cabana Burgundy Printed Cotton Curtain","PRTW-D15-84","610395233091","0"
"PRTW-D15-96","109","218.9900",,Active,"Cabana Burgundy Printed Cotton Curtain","PRTW-D15-96","610395233107","109"
"PRTW-D15-108","0","238.9900",,Active,"Cabana Burgundy Printed Cotton Curtain","PRTW-D15-108","610395233114","0"
"PRTW-D15-120","55","258.9900",,Active,"Cabana Burgundy Printed Cotton Curtain","PRTW-D15-120","610395233121","55"
"PRTW-D15-CUS","0","0.0000",,Active,"Cabana Burgundy Printed Cotton Curtain","PRTW-D15-CUS","799665827694","0"
"PRTW-D16-84","38","198.9900",,Active,"Cabana Navy Printed Cotton Curtain","PRTW-D16-84","610395233138","38"
"PRTW-D16-96","33","218.9900",,Active,"Cabana Navy Printed Cotton Curtain","PRTW-D16-96","610395233145","33"
"PRTW-D16-108","85","238.9900",,Active,"Cabana Navy Printed Cotton Curtain","PRTW-D16-108","610395233152","85"
"PRTW-D16-120","29","258.9900",,Active,"Cabana Navy Printed Cotton Curtain","PRTW-D16-120","610395233169","29"
"PRTW-D16-CUS","0","0.0000",,Active,"Cabana Navy Printed Cotton Curtain","PRTW-D16-CUS","799665827731","0"
"PRTW-D31-84","30","198.9900",,Active,"Cabana Spice Printed Cotton Curtain","PRTW-D31-84","799665827298","30"
"PRTW-D31-96","75","218.9900",,Active,"Cabana Spice Printed Cotton Curtain","PRTW-D31-96","799665827304","75"
"PRTW-D31-108","84","238.9900",,Active,"Cabana Spice Printed Cotton Curtain","PRTW-D31-108","799665827328","84"
"PRTW-D31-120","42","258.9900",,Active,"Cabana Spice Printed Cotton Curtain","PRTW-D31-120","799665827311","42"
"PRTW-D31-CUS","0","0.0000",,Active,"Cabana Spice Printed Cotton Curtain","PRTW-D31-CUS","799665827335","0"
"PRTW-D32-120","0","258.9900",,Active,"Cabana Teal Printed Cotton Curtain","PRTW-D32-120","799665827397","0"
"PRTW-D32-108","107","238.9900",,Active,"Cabana Teal Printed Cotton Curtain","PRTW-D32-108","799665827403","107"
"PRTW-D32-84","33","198.9900",,Active,"Cabana Teal Printed Cotton Curtain","PRTW-D32-84","799665827373","33"
"PRTW-D32-96","0","218.9900",,Active,"Cabana Teal Printed Cotton Curtain","PRTW-D32-96","799665827380","0"
"PRTW-D32-CUS","0","0.0000",,Active,"Cabana Teal Printed Cotton Curtain","PRTW-D32-CUS","799665827410","0"
"PRTW-D33-84","0","198.9900",,Active,"Cabana Yellow Printed Cotton Curtain","PRTW-D33-84","799665827458","0"
"PRTW-D33-96","46","218.9900",,Active,"Cabana Yellow Printed Cotton Curtain","PRTW-D33-96","799665827465","46"
"PRTW-D33-108","89","238.9900",,Active,"Cabana Yellow Printed Cotton Curtain","PRTW-D33-108","799665827489","89"
"PRTW-D33-120","42","258.9900",,Active,"Cabana Yellow Printed Cotton Curtain","PRTW-D33-120","799665827472","42"
"PRTW-D33-CUS","0","0.0000",,Active,"Cabana Yellow Printed Cotton Curtain","PRTW-D33-CUS","799665827496","0"
"SSRW-LF954-84","0","159.0000",,Inactive,"Cabo Mist Raw Silk Curtain","SSRW-LF954-84","799665811921","0"
"SSRW-LF954-96","0","174.0000",,Active,"Cabo Mist Raw Silk Curtain","SSRW-LF954-96","799665811938","0"
"SSRW-LF954-108","0","184.0000",,Active,"Cabo Mist Raw Silk Curtain","SSRW-LF954-108","799665811907","0"
"SSRW-LF954-120","0","194.0000",,Active,"Cabo Mist Raw Silk Curtain","SSRW-LF954-120","799665811914","0"
"SHCH-EMBOCS3231-84","98","49.0000",,Active,"Camille Taupe Gold Embroidered Sheer Curtain","SHCH-EMBOCS3231-84","799665834784","98"
"SHCH-EMBOCS3231-96","180","54.0000",,Active,"Camille Taupe Gold Embroidered Sheer Curtain","SHCH-EMBOCS3231-96","799665834791","180"
"SHCH-EMBOCS3231-108","167","59.0000",,Active,"Camille Taupe Gold Embroidered Sheer Curtain","SHCH-EMBOCS3231-108","799665834807","167"
"SHCH-EMBOCS3231-CUS","0","0.0000",,Active,"Camille Taupe Gold Embroidered Sheer Curtain","SHCH-EMBOCS3231-CUS","799418016153","0"
"SSRW-LF935-96","0","174.0000",,Active,"Cancun Sand Raw Silk Curtain","SSRW-LF935-96","799665811693","0"
"SSRW-LF935-108","0","184.0000",,Active,"Cancun Sand Raw Silk Curtain","SSRW-LF935-108","799665811662","0"
"SSRW-LF935-120","0","194.0000",,Active,"Cancun Sand Raw Silk Curtain","SSRW-LF935-120","799665811679","0"
"SSRW-LF935-84","0","159.0000",,Active,"Cancun Sand Raw Silk Curtain","SSRW-LF935-84","799665811686","0"
"BOCH-PL1604-96","95","64.0000",,Active,"Candlelight Bellino Blackout Curtain","BOCH-PL1604-96","799665829308","95"
"BOCH-PL1604-108","0","69.0000",,Active,"Candlelight Bellino Blackout Curtain","BOCH-PL1604-108","799665829322","0"
"BOCH-PL1604-120","46","74.0000",,Active,"Candlelight Bellino Blackout Curtain","BOCH-PL1604-120","799665829315","46"
"BOCH-PL1604-84","26","59.0000",,Active,"Candlelight Bellino Blackout Curtain","BOCH-PL1604-84","799665829292","26"
"PTSCH-SLK218-108","127","109.0000",,Active,"Cappuccino Faux Silk Taffeta Stripe Curtain","PTSCH-SLK218-108","610395223320","127"
"PTSCH-SLK218-120","80","119.0000",,Active,"Cappuccino Faux Silk Taffeta Stripe Curtain","PTSCH-SLK218-120","610395223337","80"
"PTSCH-SLK218-84","64","89.0000",,Active,"Cappuccino Faux Silk Taffeta Stripe Curtain","PTSCH-SLK218-84","610395223306","64"
"PTSCH-SLK218-96","153","99.0000",,Active,"Cappuccino Faux Silk Taffeta Stripe Curtain","PTSCH-SLK218-96","610395223313","153"
"BOCH-KC35-108","135","59.9900",,Active,"Casablanca Rose Blackout Curtain","BOCH-KC35-108","799665826284","135"
"BOCH-KC35-120","62","64.9900",,Active,"Casablanca Rose Blackout Curtain","BOCH-KC35-120","799665826277","62"
"BOCH-KC35-84","0","49.9900",,Active,"Casablanca Rose Blackout Curtain","BOCH-KC35-84","799665826253","0"
"BOCH-KC35-96","88","54.9900",,Active,"Casablanca Rose Blackout Curtain","BOCH-KC35-96","799665826260","88"
"BOCH-KC26-96","292","54.9900",,Active,"Casablanca Teal Blackout Curtain","BOCH-KC26-96","799665825546","292"
"BOCH-KC26-108","279","59.9900",,Active,"Casablanca Teal Blackout Curtain","BOCH-KC26-108","799665825560","279"
"BOCH-KC26-120","108","64.9900",,Active,"Casablanca Teal Blackout Curtain","BOCH-KC26-120","799665825553","108"
"BOCH-KC26-84","283","49.9900",,Active,"Casablanca Teal Blackout Curtain","BOCH-KC26-84","799665825539","283"
"DIS-ID7806-84","62","169.0000",,Active,"Cashmere Textured Dupioni Silk Curtain","DIS-ID7806-84","797734449976","62"
"DIS-ID7806-96","104","179.0000",,Active,"Cashmere Textured Dupioni Silk Curtain","DIS-ID7806-96","797734449983","104"
"DIS-ID7806-108","68","189.0000",,Active,"Cashmere Textured Dupioni Silk Curtain","DIS-ID7806-108","797734449990","68"
"DIS-ID7806-120","40","204.0000",,Active,"Cashmere Textured Dupioni Silk Curtain","DIS-ID7806-120","797734450002","40"
"PTSCH-11087-84","0","89.0000",,Active,"Catalina Faux Silk Taffeta Stripe Curtain","PTSCH-11087-84","610395223429","0"
"PTSCH-11087-96","0","99.0000",,Active,"Catalina Faux Silk Taffeta Stripe Curtain","PTSCH-11087-96","610395223436","0"
"PTSCH-11087-108","0","109.0000",,Active,"Catalina Faux Silk Taffeta Stripe Curtain","PTSCH-11087-108","610395223443","0"
"PTSCH-11087-120","0","119.0000",,Active,"Catalina Faux Silk Taffeta Stripe Curtain","PTSCH-11087-120","610395223450","0"
"EFSCH-20134G1-120","0","139.0000",,Active,"Chai Embroidered Faux Silk Curtain","EFSCH-20134G1-120","799418014715","0"
"CZCH-CTZ12-96","68","49.0000",,Active,"Charcoal Cotenza Curtain","CZCH-CTZ12-96","610395220923","68"
"CZCH-CTZ12-108","66","59.0000",,Active,"Charcoal Cotenza Curtain","CZCH-CTZ12-108","610395220930","66"
"CZCH-CTZ12-120","0","69.0000",,Active,"Charcoal Cotenza Curtain","CZCH-CTZ12-120","610395220947","0"
"CZCH-CTZ12-84","35","39.0000",,Active,"Charcoal Cotenza Curtain","CZCH-CTZ12-84","610395220916","35"
"CZCH-CTZ12-108-GR","30","59.0000",,Active,"Charcoal Cotenza Grommet Curtain","CZCH-CTZ12-108-GR","610395220978","30"
"CZCH-CTZ12-120-GR","25","69.0000",,Active,"Charcoal Cotenza Grommet Curtain","CZCH-CTZ12-120-GR","610395220985","25"
"CZCH-CTZ12-84-GR","34","39.0000",,Active,"Charcoal Cotenza Grommet Curtain","CZCH-CTZ12-84-GR","610395220954","34"
"CZCH-CTZ12-96-GR","85","49.0000",,Active,"Charcoal Cotenza Grommet Curtain","CZCH-CTZ12-96-GR","610395220961","85"
"BOCH-KC30-84","116","49.9900",,Active,"Charleston Stripe Blackout Curtain","BOCH-KC30-84","799665825850","116"
"BOCH-KC30-96","116","54.9900",,Active,"Charleston Stripe Blackout Curtain","BOCH-KC30-96","799665825867","116"
"DIS-ID112-96","0","179.0000",,Active,"Chili Pepper Textured Dupioni Silk Curtain","DIS-ID112-96","797734450262","0"
"DIS-ID112-108","0","189.0000",,Active,"Chili Pepper Textured Dupioni Silk Curtain","DIS-ID112-108","797734450279","0"
"DIS-ID112-120","0","204.0000",,Active,"Chili Pepper Textured Dupioni Silk Curtain","DIS-ID112-120","797734450286","0"
"DIS-ID112-84","0","169.0000",,Active,"Chili Pepper Textured Dupioni Silk Curtain","DIS-ID112-84","797734450255","0"
"DIS-ID112-CUS","0","0.0000",,Active,"Chili Pepper Textured Dupioni Silk Curtain","DIS-ID112-CUS","797734449051","0"
"DIS-ID124-84","39","169.0000",,Active,"Chocolate Textured Dupioni Silk Curtain","DIS-ID124-84","797734449815","39"
"DIS-ID124-96","38","179.0000",,Active,"Chocolate Textured Dupioni Silk Curtain","DIS-ID124-96","797734449822","38"
"DIS-ID124-108","0","189.0000",,Active,"Chocolate Textured Dupioni Silk Curtain","DIS-ID124-108","797734449839","0"
"DIS-ID124-120","32","204.0000",,Active,"Chocolate Textured Dupioni Silk Curtain","DIS-ID124-120","797734449846","32"
"DIS-ID124-CUS","0","0.0000",,Active,"Chocolate Textured Dupioni Silk Curtain","DIS-ID124-CUS","797734449075","0"
"CZCH-CTZ5-120","41","69.0000",,Active,"Citron Cotenza Curtain","CZCH-CTZ5-120","610395221029","41"
"CZCH-CTZ5-84","0","39.0000",,Active,"Citron Cotenza Curtain","CZCH-CTZ5-84","610395220992","0"
"CZCH-CTZ5-96","41","49.0000",,Active,"Citron Cotenza Curtain","CZCH-CTZ5-96","610395221005","41"
"CZCH-CTZ5-108","80","59.0000",,Active,"Citron Cotenza Curtain","CZCH-CTZ5-108","610395221012","80"
"CZCH-CTZ5-84-GR","0","39.0000",,Active,"Citron Cotenza Grommet Curtain","CZCH-CTZ5-84-GR","610395221036","0"
"CZCH-CTZ5-96-GR","0","49.0000",,Active,"Citron Cotenza Grommet Curtain","CZCH-CTZ5-96-GR","610395221043","0"
"CZCH-CTZ5-108-GR","0","59.0000",,Active,"Citron Cotenza Grommet Curtain","CZCH-CTZ5-108-GR","610395221050","0"
"CZCH-CTZ5-120-GR","0","69.0000",,Active,"Citron Cotenza Grommet Curtain","CZCH-CTZ5-120-GR","610395221067","0"
"SHCH-EMBOCS3595-84","0","69.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-84","799665834869","0"
"SHCH-EMBOCS3595-96","47","74.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-96","799665834876","47"
"SHCH-EMBOCS3595-108","0","79.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-108","799665834883","0"
"SHCH-EMBOCS3595-120","27","84.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-120","799665834890","27"
"SHCH-EMBOCS3595-CUS","0","0.0000",,Active,"Cleopatra Gold Embroidered Sheer Curtain","SHCH-EMBOCS3595-CUS","799418016214","0"
"SSRW-LF952-120","0","194.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-120","799665811792","0"
"SSRW-LF952-108","0","184.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-108","799665811785","0"
"SSRW-LF952-84","0","159.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-84","799665811808","0"
"SSRW-LF952-96","0","174.0000",,Active,"Coconut Raw Silk Curtain","SSRW-LF952-96","799665811815","0"
"SHCH-EMB20133B-84","0","44.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-84","799665834708","0"
"SHCH-EMB20133B-96","210","49.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-96","799665834715","210"
"SHCH-EMB20133B-108","100","54.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-108","799665834722","100"
"SHCH-EMB20133B-120","35","59.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-120","799665834739","35"
"SHCH-EMB20133B-CUS","0","0.0000",,Active,"Contessa Creme Embroidered Sheer Curtain","SHCH-EMB20133B-CUS","799418016092","0"
"SHCH-EMB20133A-84","32","44.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-84","799665834661","32"
"SHCH-EMB20133A-96","90","49.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-96","799665834678","90"
"SHCH-EMB20133A-108","105","54.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-108","799665834685","105"
"SHCH-EMB20133A-120","0","59.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-120","799665834692","0"
"SHCH-EMB20133A-CUS","0","0.0000",,Active,"Contessa Gold Embroidered Sheer Curtain","SHCH-EMB20133A-CUS","799418016061","0"
"PTCH-JTSP209-84","21","158.0000",,Active,"Copper Brown Faux Silk Taffeta Curtain","PTCH-JTSP209-84","799665824419","21"
"PTCH-JTSP209-CUS","0","0.0000",,Active,"Copper Brown Faux Silk Taffeta Curtain","PTCH-JTSP209-CUS","799665824457","0"
"BOCH-PL4201-84","181","49.0000",,Active,"Cottage White Bellino Blackout Curtain","BOCH-PL4201-84","799665829858","181"
